key,name,ra,dec,ll,bb,sg_xx,sg_yy,sg_zz,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,velocity_gsr,velocity_lg,ref_vlos,distance,distance_em,distance_ep,distance_modulus,distance_modulus_em,distance_modulus_ep,distance_gc,distance_m31,distance_lg,distance_host,distance_measurement_method,ref_distance,M_V,M_V_em,M_V_ep,mass_stellar,mass_dynamical_wolf,mass_dynamical_wolf_em,mass_dynamical_wolf_ep,mass_dynamical_wolf_ul,mass_HI,mass_HI_ul,host,confirmed_real,confirmed_galaxy,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,rhalf,rhalf_em,rhalf_ep,rhalf_physical,rhalf_physical_em,rhalf_physical_ep,rhalf_sph_physical,rhalf_sph_physical_em,rhalf_sph_physical_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,surface_brightness_rhalf,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,flux_HI,flux_HI_em,flux_HI_ep,flux_HI_ul,ref_flux_HI,ref_structure,ref_structure_king,ref_structure_sersic,metallicity,metallicity_em,metallicity_ep,metallicity_type,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,metallicity_isochrone,metallicity_isochrone_em,metallicity_isochrone_ep,ref_metallicity_isochrone,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,metallicity_photometric_sigma,metallicity_photometric_sigma_em,metallicity_photometric_sigma_ep,metallicity_photometric_sigma_ul,ref_metallicity_photometric,age,age_em,age_ep,ref_age
ngc_4594-dw1242m1309,dw1242-1309,190.6875,-13.166111,299.6644445,49.6505098,-5890.2,7440.86,-1067.82,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.33,10241.21,9893.97,280.72,host,,-9.6,,,6.07,,,,,,,ngc_4594,0,0,20.3,,,Crosby2024MNRAS.527.9118C,0.1827,,,507.44,,,372.89,,,,,,0.46,,,,26.83,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-dw1244m1043,dw1244-1043,191.0625,-10.721944,300.0563224,52.1096659,-5599.36,7683.02,-905.22,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.43,10226.06,9886.14,230.12,host,,-9.46,,,6.02,,,,,,,ngc_4594,0,0,20.44,,,Crosby2024MNRAS.527.9118C,0.094,,,261.13,,,239.33,,,,,,0.16,,,,26.01,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-dw1244m1135,dw1244-1135,191.125,-11.585,300.2166962,51.250167,-5711.62,7596.66,-932.36,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.37,10231.53,9888.97,184.4,host,,-9.56,,,6.06,,,,,,,ngc_4594,0,0,20.34,,,Crosby2024MNRAS.527.9118C,0.0953,,,264.83,,,177.65,,,,,,0.55,,,,25.26,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-dw1244m1238,dw1244-1238,191.225,-12.636111,300.4396812,50.2039965,-5847.57,7488.83,-961.47,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.3,10238.0,9892.31,261.92,host,,-11.26,,,6.74,,,,,,,ngc_4594,0,0,18.64,,,Crosby2024MNRAS.527.9118C,0.2132,,,592.17,,,488.31,,,,,,0.32,,,,25.75,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-dw1244m1246,dw1244-1246,191.070833,-12.773056,300.2141254,50.0609329,-5858.01,7476.76,-991.39,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.31,10238.84,9892.74,259.58,host,,-10.02,,,6.24,,,,,,,ngc_4594,0,0,19.88,,,Crosby2024MNRAS.527.9118C,0.1387,,,385.21,,,348.82,,,,,,0.18,,,,26.26,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-dw1245m1041,dw1245-1041,191.279167,-10.698889,300.4011715,52.1417943,-5605.72,7682.44,-870.1,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.41,10225.9,9886.05,260.26,host,,-11.93,,,7.01,,,,,,,ngc_4594,0,0,17.97,,,Crosby2024MNRAS.527.9118C,0.123,,,341.69,,,262.46,,,,,,0.41,,,,23.74,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-dw1246m1108,dw1246-1108,191.679167,-11.138056,301.0625062,51.7165538,-5678.64,7633.59,-826.06,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.33,10228.65,9887.47,286.61,host,,-9.36,,,5.98,,,,,,,ngc_4594,0,0,20.54,,,Crosby2024MNRAS.527.9118C,0.0678,,,188.44,,,163.19,,,,,,0.25,,,,25.27,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-dw1246m1142,dw1246-1142,191.741667,-11.706944,301.1868615,51.149653,-5753.19,7575.95,-840.76,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.29,10232.22,9889.32,285.25,host,,-10.19,,,6.31,,,,,,,ngc_4594,0,0,19.71,,,Crosby2024MNRAS.527.9118C,0.1517,,,421.32,,,291.9,,,,,,0.52,,,,25.71,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-dw1246m1240,dw1246-1240,191.558333,-12.678889,300.9497039,50.1728262,-5867.01,7479.91,-911.15,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.25,10238.22,9892.43,309.43,host,,-10.98,,,6.63,,,,,,,ngc_4594,0,0,18.92,,,Crosby2024MNRAS.527.9118C,0.12,,,333.36,,,256.06,,,,,,0.41,,,,24.63,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-kksg_29,KKSG 29,189.30875,-10.4975,297.2276959,52.2168718,-5647.05,7939.95,-1204.54,,,,,,,,756.0,2.0,2.0,,,,,631.97,562.46,Huchtmeier2009A&A...506..677H,9817.48,0.0,0.0,29.96,0.07,0.07,9815.21,10491.83,10152.81,347.51,trgb,Karachentsev2018ApJ...858...62K,-14.74,,,8.13,,,,,7.22,,ngc_4594,1,1,15.22,,,Crosby2024MNRAS.527.9118C,0.5483,,,1565.92,,,1038.72,,,,,,0.56,,,,23.91,,,,,,,,,,,,,0.731,,,,Huchtmeier2009A&A...506..677H,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-kksg_31,KKSG 31,189.640417,-10.490278,297.7572212,52.2520487,-5507.17,7721.37,-1119.22,,,,,,,,1309.0,22.0,22.0,,,,,1185.78,1116.33,Crosby2025MNRAS.536.2072C,9549.93,,,29.9,,,9547.61,10224.49,9885.32,197.57,host,,-13.9,,,7.79,,,,,,,ngc_4594,1,1,16.0,,,Crosby2024MNRAS.527.9118C,0.4043,,,1123.22,,,1065.58,,,,,,0.1,,,,24.81,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,-1.4,0.3,0.3,spectroscopic,-1.4,0.3,0.3,,,,,Crosby2025MNRAS.536.2072C,,,,,,,,,,,,,6.5,1.9,3.1,Crosby2025MNRAS.536.2072C
ngc_4594-kksg_32,KKSG 32,189.97917,-11.746667,298.4458412,51.0246985,-5351.9,7152.34,-1053.95,,,,,,,,,,,,,,,,,,8994.98,0.0,0.0,29.77,0.33,0.32,8992.55,9677.98,9334.64,555.32,sbf,Carlsten2022ApJ...933...47C,-12.85,0.3,0.3,7.37,,,,,,,ngc_4594,1,1,16.92,0.3,0.3,Carlsten2022ApJ...933...47C,0.3983,0.0795,0.0795,1037.95,204.95,206.84,1037.95,204.95,206.84,,,,,,,,25.8,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-kksg_33,KKSG 33,190.037083,-12.364722,298.6033444,50.4121171,-5762.25,7530.43,-1135.83,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.45,10236.34,9891.45,123.8,host,,-12.61,,,7.28,,,,,,,ngc_4594,1,1,17.29,,,Crosby2024MNRAS.527.9118C,0.2367,,,657.45,,,630.6,,,,,,0.08,,,,24.96,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-kksg_34,KKSG 34,190.32875,-11.9275,299.0068155,50.8670828,-5412.72,7164.65,-1014.18,,,,,,,,,,,,,,,,,,9036.49,0.0,0.0,29.78,0.19,0.17,9034.01,9720.62,9376.74,518.49,sbf,Carlsten2022ApJ...933...47C,-12.7,0.11,0.11,7.31,,,,,,,ngc_4594,0,0,17.08,0.11,0.11,Carlsten2022ApJ...933...47C,0.2882,0.0208,0.0208,756.34,53.96,54.45,756.34,53.96,54.45,,,,,,,,25.26,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-kksg_37,KKSG 37,192.004167,-12.655,301.6279063,50.208085,-5882.72,7475.86,-840.38,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.2,10238.0,9892.31,369.62,host,,-13.52,,,7.64,,,,,,,ngc_4594,1,1,16.38,,,Crosby2024MNRAS.527.9118C,0.415,,,1152.85,,,1011.63,,,,,,0.23,,,,25.08,,,,,,,,,,,,,,,,,,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-lv_j1235-1104,LV J1235-1104,188.914167,-11.067222,296.689181,51.6131363,-5548.07,7670.63,-1257.57,,,,,,,,1110.0,10.0,10.0,,,,,983.44,913.47,Karachentsev2013AJ....145..101K,9549.93,,,29.9,,,9547.66,10228.03,9887.15,199.63,host,,-15.06,,,8.26,,,,,7.4,,ngc_4594,1,1,14.84,,,Crosby2024MNRAS.527.9118C,0.0998,,,277.33,,,232.03,,,,,,0.3,,,,20.34,,,,,,,,,,,,,1.16,,,,Karachentsev2013AJ....145..101K,Crosby2024MNRAS.527.9118C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4594-sucd1,SUCD1,190.012917,-11.667778,298.4894114,51.1057276,-5673.63,7601.19,-1110.37,,,,,,,,1293.1,9.5,9.5,25.0,5.6,5.6,,1167.48,1097.28,Hau2009MNRAS.394L..97H,9549.93,,,29.9,,,9547.5,10232.03,9889.22,7.94,host,,-12.44,,,7.21,6.96,0.22,0.18,,,,ngc_4594,1,1,17.46,,,Hau2009MNRAS.394L..97H,0.0057,0.0005,0.0005,15.71,1.37,1.38,15.71,1.37,1.38,,,,,,,,17.11,,,,,,,,,,,,,,,,,,Hau2009MNRAS.394L..97H,,,-0.08,0.08,0.08,spectroscopic,-0.082,0.081,0.081,,,,,Hau2009MNRAS.394L..97H,,,,,,,,,,,,,12.6,,,Hau2009MNRAS.394L..97H
ngc_4605-dw1245+6158,Dw1245+6158,191.454167,61.968889,124.0875383,55.1467487,2625.56,3782.06,1042.48,,,,,,,,68.0,40.0,40.0,,,,,186.49,204.18,Karachentsev2025MNRAS.537L..21K,4720.63,0.0,0.0,28.37,0.3,0.24,4723.24,4605.31,4647.15,,sbf,Li2025arXiv250408030L,-10.33,,,6.37,,,,,,,,1,1,18.04,,,Karachentsev2022AstBu..77..372K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4618,NGC 4618,190.3870417,41.151,130.5572644,75.8304918,1860.88,7353.45,1038.1,,,,,,,,538.0,3.0,3.0,,,,,589.17,577.8,Makarov2014A&A...570A..13M,7655.97,0.0,0.0,29.42,0.06,0.06,7657.26,7796.46,7716.78,,trgb,Karachentsev2018ApJ...858...62K,-18.95,,,9.81,,,,,8.87,,,1,1,10.47,,,Makarov2014A&A...570A..13M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,,,,Makarov2014A&A...570A..13M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4627,NGC 4627,190.49875,32.573611,142.9602648,84.1829714,697.85,6848.37,689.76,,,,,,,,542.0,16.0,16.0,,,,,563.69,540.62,Simien2002A&A...384..371S,6918.31,0.0,0.0,29.2,,,6918.97,7173.21,7036.21,426.86,trgb,Tully2009AJ....138..323T,-16.55,0.03,0.03,8.85,,,,,,,ngc_4631,1,1,12.65,0.03,0.03,Carlsten2022ApJ...933...47C,0.4405,0.0138,0.0138,885.91,27.43,27.68,885.91,27.43,27.68,,,,,,,,21.76,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4631-bts_151,BTS151,190.8525,32.482222,140.4586532,84.3703164,778.09,7861.55,828.46,,,,,,,,734.8,55.2,55.2,,,,,756.91,733.77,Karachentsev2013AJ....145..101K,7943.28,0.0,0.0,29.5,,,7943.9,8194.48,8060.51,599.27,trgb,Anand2021AJ....162...80A,-12.83,0.03,0.03,7.37,,,,,,,ngc_4631,1,1,16.67,0.03,0.03,Carlsten2022ApJ...933...47C,0.2448,0.0045,0.0045,565.5,10.24,10.34,565.5,10.24,10.34,,,,,,,,24.5,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4631-dw1,NGC 4631-dw1,190.2375,32.7925,144.1407448,83.8979289,750.75,7038.67,689.89,,,,,,,,,,,,,,,,,,7112.14,0.0,0.0,29.26,,,7112.84,7363.25,7228.36,237.24,sbf,Carlsten2022ApJ...933...47C,-10.35,0.47,0.47,6.37,,,,,,,ngc_4631,1,1,18.91,0.47,0.47,Carlsten2022ApJ...933...47C,1.092,0.331,0.331,2245.53,673.39,680.93,2245.53,673.39,680.93,,,,,,,,29.98,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4631-dw1236p3336,dw1236+3336,189.205833,33.613333,147.9496558,82.790936,918.68,7362.43,642.78,,,,,,,,525.8,17.0,17.0,,,,,548.5,526.65,Kovac2009MNRAS.400..743K,7447.32,0.0,0.0,29.36,,,7448.19,7686.27,7557.77,224.06,tf,Karachentsev2013AJ....145..101K,-11.3,0.1,0.1,6.75,,,,,7.08,,ngc_4631,1,1,18.06,0.1,0.1,Carlsten2022ApJ...933...47C,0.1967,0.0113,0.0113,425.54,24.19,24.41,425.54,24.19,24.41,,,,,,,,25.42,,,,,,,,,,,,,0.92,,,,Karachentsev2013AJ....145..101K,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4631-dw1239p3230,dw1239+3230,189.771,32.5042,148.6709959,83.9941372,750.16,7243.57,651.43,,,,,,,,,,,,,,,,,,7311.39,0.0,0.0,29.32,0.21,0.22,7312.12,7565.09,7429.18,89.0,sbf,Carlsten2022ApJ...933...47C,-11.26,0.1,0.1,6.74,,,,,,,ngc_4631,1,1,18.06,0.1,0.1,Carlsten2022ApJ...933...47C,0.3767,,,801.09,,,801.09,,,,,,,,,,26.83,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4631-dw1239p3251,dw1239+3251,189.832083,32.861111,146.7653451,83.6969555,643.7,5882.82,544.39,,,,,,,,,,,,,,,,,,5942.92,0.0,0.0,28.87,0.51,0.48,5943.67,6200.3,6060.55,1404.35,sbf,Carlsten2022ApJ...933...47C,-9.39,0.26,0.26,5.99,,,,,,,ngc_4631,1,1,19.48,0.26,0.26,Carlsten2022ApJ...933...47C,0.2612,0.0298,0.0298,450.42,50.81,51.28,450.42,50.81,51.28,,,,,,,,27.45,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4631-dw2,NGC 4631-dw2,190.528333,32.620833,142.5649093,84.1478174,728.87,7104.43,720.17,,,,,,,,,,,,,,,,,,7177.94,0.0,0.0,29.28,0.75,0.75,7178.61,7430.9,7295.19,167.5,sbf,Carlsten2022ApJ...933...47C,-10.37,0.47,0.47,6.38,,,,,,,ngc_4631,1,1,18.91,0.47,0.47,Carlsten2022ApJ...933...47C,0.2975,0.0547,0.0547,618.81,112.46,113.5,618.81,112.46,113.5,,,,,,,,27.16,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4631-dw3,NGC 4631-dw3,190.72097,32.45592,141.6140835,84.358788,720.04,7271.02,751.54,,,,,,,,,,,,,,,,,,7345.14,,,29.33,,,7345.77,7599.34,7463.23,23.06,host,,-10.4,,,6.39,,,,,,,ngc_4631,1,1,18.93,,,Carlsten2020ApJ...891..144C,0.225,0.02,0.02,479.85,42.1,42.49,479.85,42.1,42.49,,,,,,,,26.58,,,,,,,,,,,,,,,,,,Carlsten2020ApJ...891..144C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4631-hsc-10,HSC-10,190.630833,31.969167,144.2162546,84.7857106,635.87,6983.52,696.65,,,,,,,,,,,,,,,,,,7046.93,0.0,0.0,29.24,0.28,0.27,7047.53,7308.73,7168.52,306.92,sbf,Carlsten2022ApJ...933...47C,-10.43,0.1,0.1,6.41,,,,,,,ngc_4631,1,1,18.81,0.1,0.1,Carlsten2022ApJ...933...47C,0.1223,0.0107,0.0107,250.31,21.54,21.74,250.31,21.54,21.74,,,,,,,,25.13,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4631-hsc-9,HSC-9,190.220833,32.282222,146.2623115,84.3600591,647.44,6606.61,629.79,,,,,,,,,,,,,,,,,,6668.07,0.0,0.0,29.12,0.26,0.23,6668.74,6928.01,6788.19,678.58,sbf,Carlsten2022ApJ...933...47C,-10.65,0.1,0.1,6.49,,,,,,,ngc_4631,1,1,18.47,0.1,0.1,Carlsten2022ApJ...933...47C,0.161,0.0103,0.0103,311.87,19.75,19.93,311.87,19.75,19.93,,,,,,,,25.39,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4631-lv_j1241+3251,LV J1241+3251,190.447083,32.857778,142.3735528,83.9020187,658.54,6156.53,623.85,,,,,,,,693.1,17.0,17.0,,,,,715.68,692.99,Kovac2009MNRAS.400..743K,6223.0,0.0,0.0,28.97,0.15,0.16,6223.69,6478.52,6340.17,1122.79,sbf,Carlsten2022ApJ...933...47C,-13.72,0.05,0.05,7.72,,,,,7.06,,ngc_4631,1,1,15.25,0.05,0.05,Carlsten2022ApJ...933...47C,0.3608,0.0185,0.0185,652.49,33.0,33.3,652.49,33.0,33.3,,,,,,,,23.92,,,,,,,,,,,,,1.27,,,,Karachentsev2013AJ....145..101K,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4707,NGC4707,192.095417,51.164722,124.1079562,65.9565511,2584.12,5847.7,1260.44,,,,,,,,468.0,1.0,1.0,,,,,555.01,557.83,Makarov2014A&A...570A..13M,6516.28,0.0,0.0,29.07,0.1,0.1,6518.14,6529.48,6511.33,,trgb,Tully2009AJ....138..323T,-16.41,,,8.8,,,,,8.04,,,1,1,12.66,,,Makarov2014A&A...570A..13M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.07,,,,Makarov2014A&A...570A..13M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4765,NGC4765,193.31,4.463056,304.0973877,67.3307255,-2119.17,5236.27,77.0,,,,,,,,722.0,1.0,1.0,,,,,653.58,597.63,Haynes2011AJ....142..170H,5649.37,0.0,0.0,28.76,,,5647.62,6215.58,5926.51,,tf,Karachentsev2013AJ....145..101K,-15.9,,,8.59,,,,,7.96,,,1,1,12.86,,,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,Haynes2011AJ....142..170H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4826-dw1252p2215,dw1252+2215,193.024167,22.265,304.729128,85.1344487,-440.38,5280.56,485.47,,,,,,,,,,,,,,,,,,5321.08,0.0,0.0,28.63,0.08,0.08,5320.7,5709.09,5504.82,921.34,trgb,Karachentsev2025arXiv250821494K,-9.03,0.14,0.14,5.85,,,,,,,ngc_4826,1,1,19.6,0.14,0.14,Carlsten2022ApJ...933...47C,0.1483,0.0167,0.0167,229.06,25.42,25.65,229.06,25.42,25.65,,,,,,,,26.34,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4826-dw1258p2329,dw1258+2329,194.714167,23.49,328.076473,85.9941961,-417.43,6020.94,746.25,,,,,,,,,,,,,,,,,,6081.35,0.0,0.0,28.92,0.16,0.16,6080.87,6449.48,6256.08,1684.3,sbf,Carlsten2022ApJ...933...47C,-9.75,0.12,0.12,6.13,,,,,,,ngc_4826,0,0,19.17,0.12,0.12,Carlsten2022ApJ...933...47C,0.3183,0.0283,0.0283,562.09,49.38,49.84,562.09,49.38,49.84,,,,,,,,27.57,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_4826-dw1300p1843,dw1300+1843,195.129,18.718,317.3465036,81.3345789,-508.17,3314.13,366.84,,,,,,,,,,,,,,,,,,3372.87,0.0,0.0,27.64,0.39,0.54,3371.98,3819.31,3582.03,1053.47,,Carlsten2022ApJ...933...47C,-11.1,0.1,0.1,6.67,,,,,,,ngc_4826,1,1,16.54,0.1,0.1,Carlsten2022ApJ...933...47C,0.7167,0.05,0.05,702.13,48.33,48.78,702.13,48.33,48.78,,,,,,,,26.7,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_5011_c,NGC 5011C,198.2995,-43.2654722,307.129918,19.4288362,-3463.89,1302.9,-485.28,,,,,,,,647.0,96.0,96.0,,,,,472.27,393.59,Saviane2007AJ....133.1756S,3732.5,0.0,0.0,27.86,0.02,0.02,3727.88,4505.25,4118.69,154.57,,Tully2009AJ....138..323T,-14.49,,,8.03,,,,,,,ngc_5128,1,1,13.37,,,Muller2017A&A...597A...7M,0.4233,,,459.63,,,459.63,,,,,,,,,,22.39,,,,,,,,,,,,,,,,,,Muller2017A&A...597A...7M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_5023,NGC 5023,198.049583,44.038611,110.3859363,72.5803871,1614.9,5650.17,1453.08,,,,,,,,407.0,4.1,4.1,,,,,482.0,476.03,Springob2005ApJS..160..149S,6053.41,0.0,0.0,28.91,0.05,0.05,6054.26,6162.29,6095.74,,trgb,Tully2009AJ....138..323T,-17.18,,,9.11,,,,,8.58,,,1,1,11.73,,,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7,,,,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_5055-dw1310p4153,dw1310+4153,197.674167,41.891111,109.2169113,74.7203303,1714.54,6973.94,1695.53,,,,,,,,,,,,,,,,,,7379.04,0.0,0.0,29.34,0.23,0.23,7379.75,7508.01,7433.68,1663.12,sbf,Carlsten2022ApJ...933...47C,-10.95,0.12,0.12,6.61,,,,,,,ngc_5055,1,1,18.39,0.12,0.12,Carlsten2022ApJ...933...47C,0.2767,0.026,0.026,592.7,54.99,55.49,592.7,54.99,55.49,,,,,,,,26.48,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_5055-dw1315p4123,dw1315+4123,198.815833,41.396944,105.5265117,74.9161943,1943.21,8302.93,2133.85,,,,,,,,,,,,,,,,,,8790.23,0.0,0.0,29.72,0.26,0.25,8790.79,8918.3,8845.98,265.67,sbf,Carlsten2022ApJ...933...47C,-9.32,0.18,0.18,5.96,,,,,,,ngc_5055,1,1,20.4,0.18,0.18,Carlsten2022ApJ...933...47C,0.1327,0.0202,0.0202,338.16,50.81,51.27,338.16,50.81,51.27,,,,,,,,26.9,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_5055-dw1321p4226,dw1321+4226,200.370833,42.433056,103.053457,73.515932,1713.48,6839.53,1934.24,,,,,,,,,,,,,,,,,,7311.39,0.0,0.0,29.32,0.33,0.3,7311.92,7430.68,7361.05,1732.45,sbf,Carlsten2022ApJ...933...47C,-9.95,0.15,0.15,6.21,,,,,,,ngc_5055,1,1,19.37,0.15,0.15,Carlsten2022ApJ...933...47C,0.0953,0.012,0.012,202.23,25.15,25.38,202.23,25.15,25.38,,,,,,,,25.15,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_5055-dwtbg1,NGC 5055-dwTBG1,198.07875,41.976944,108.2262321,74.5498812,2151.53,8726.59,2173.52,,,,,,,,,,,,,,,,,,9246.98,0.0,0.0,29.83,0.19,0.17,9247.66,9366.52,9298.84,234.9,sbf,Carlsten2022ApJ...933...47C,-10.43,0.13,0.13,6.41,,,,,,,ngc_5055,1,1,19.4,0.13,0.13,Carlsten2022ApJ...933...47C,0.2025,0.0218,0.0218,543.48,57.86,58.4,543.48,57.86,58.4,,,,,,,,26.82,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_5055-dwtbg3,NGC 5055-dwTBG3,198.241667,41.854722,107.6500981,74.6285945,2080.26,8529.56,2139.47,,,,,,,,,,,,,,,,,,9036.49,,,29.78,,,9037.15,9158.22,9089.28,88.14,host,,-8.51,,,5.64,,,,,,,ngc_5055,0,0,21.27,,,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_5055-dwtbg4,NGC 5055-dwTBG4,198.285417,41.46,107.0498811,74.9921121,2019.95,8545.18,2134.95,,,,,,,,,,,,,,,,,,9036.49,,,29.78,,,9037.12,9163.39,9091.88,119.47,host,,-9.11,,,5.88,,,,,,,ngc_5055,0,0,20.67,,,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
